"","AMT","TIME","TFDS","DV"
"930",200,53,5,119.6085397
"931",200,54,0,103.09383526
"932",200,55,1,292.2248319
"933",200,56,2,237.87494178
"934",200,57,3,178.21775147
"935",200,58,4,142.46715302
"936",200,59,5,119.6689281
"937",200,60,0,103.14694366
"938",200,61,1,292.27153794
"939",200,62,2,237.91601727
"940",200,63,3,178.25387519
"941",200,64,4,142.49892192
"942",200,65,5,119.69686717
"943",200,66,0,103.1715146
"944",200,67,1,292.29314678
"945",200,68,2,237.9350211
"946",200,69,3,178.27058806
"947",200,70,4,142.51362001
"948",200,71,5,119.70979336
"949",200,72,6,103.1828825
"950",200,0,0,0
"951",200,1,1,163.01131774
"952",200,2,2,120.55406133
"953",200,3,3,86.99679189
"954",200,4,4,69.04147288
"955",200,5,5,57.85973905
"956",200,6,0,49.75974268
"957",200,7,1,206.33040955
"958",200,8,2,158.49265852
"959",200,9,3,120.32570441
"960",200,10,4,98.36915508
"961",200,11,5,83.69006591
"962",200,12,0,72.52144889
"963",200,13,1,226.39391369
"964",200,14,2,176.18078412
"965",200,15,3,135.92119525
"966",200,16,4,112.12035946
"967",200,17,5,95.81548112
"968",200,18,0,83.21349314
"969",200,19,1,235.82213285
"970",200,20,2,184.4946187
"971",200,21,3,143.25238921
"972",200,22,4,118.58506851
"973",200,23,5,101.51612363
"974",200,24,0,88.24037812
"975",200,25,1,240.25489344
"976",200,26,2,188.40347506
"977",200,27,3,146.69926164
"978",200,28,4,121.6245587
"979",200,29,5,104.19637978
"980",200,30,0,90.6038578
"981",200,31,1,242.33903612
"982",200,32,2,190.24129529
"983",200,33,3,148.319872
"984",200,34,4,123.05363097
"985",200,35,5,105.45655165
"986",200,36,0,91.7150914
"987",200,37,1,243.3189343
"988",200,38,2,191.10538043
"989",200,39,3,149.08183191
"990",200,40,4,123.72553572
"991",200,41,5,106.04904475
"992",200,42,0,92.23755841
"993",200,43,1,243.77965154
"994",200,44,2,191.51164603
"995",200,45,3,149.44008144
"996",200,46,4,124.04144416
"997",200,47,5,106.32761633
"998",200,48,0,92.48320594
"999",200,49,1,243.99626627
"1000",200,50,2,191.70265931
"1001",200,51,3,149.60851909
"1002",200,52,4,124.18997435
"1003",200,53,5,106.45859191
"1004",200,54,0,92.59870167
"1005",200,55,1,244.09811169
"1006",200,56,2,191.79246774
"1007",200,57,3,149.68771316
"1008",200,58,4,124.25980856
"1009",200,59,5,106.5201725
"1010",200,60,0,92.65300412
"1011",200,61,1,244.1459962
"1012",200,62,2,191.83469283
"1013",200,63,3,149.72494772
"1014",200,64,4,124.29264241
"1015",200,65,5,106.54912575
"1016",200,66,0,92.67853542
"1017",200,67,1,244.16850998
"1018",200,68,2,191.85454574
"1019",200,69,3,149.74245423
"1020",200,70,4,124.30807985
"1021",200,71,5,106.56273866
"1022",200,72,6,92.69053943
"1023",200,0,0,0
"1024",200,1,1,117.54401867
"1025",200,2,2,74.16987726
"1026",200,3,3,48.26689756
"1027",200,4,4,33.32301048
"1028",200,5,5,24.12242011
"1029",200,6,0,17.98750135
"1030",200,7,1,131.17539996
"1031",200,8,2,84.58443596
"1032",200,9,3,56.25484664
"1033",200,10,4,39.46087361
"1034",200,11,5,28.84259293
"1035",200,12,0,21.61878093
"1036",200,13,1,133.96944243
"1037",200,14,2,86.73443271
"1038",200,15,3,57.909307
"1039",200,16,4,40.73402751
"1040",200,17,5,29.82232658
"1041",200,18,0,22.37272002
"1042",200,19,1,134.5496254
"1043",200,20,2,87.18090437
"1044",200,21,3,58.25288305
"1045",200,22,4,40.99842171
"1046",200,23,5,30.02578749
"1047",200,24,0,22.52929056
"1048",200,25,1,134.6701121
"1049",200,26,2,87.27362325
"1050",200,27,3,58.32423359
"1051",200,28,4,41.05332854
"1052",200,29,5,30.06804028
"1053",200,30,0,22.56180561
"1054",200,31,1,134.69513361
"1055",200,32,2,87.29287821
"1056",200,33,3,58.33905098
"1057",200,34,4,41.06473105
"1058",200,35,5,30.07681493
"1059",200,36,0,22.56855802
"1060",200,37,1,134.70032984
"1061",200,38,2,87.29687689
"1062",200,39,3,58.34212811
"1063",200,40,4,41.06709902
"1064",200,41,5,30.07863717
"1065",200,42,0,22.5699603
"1066",200,43,1,134.70140894
"1067",200,44,2,87.2977073
"1068",200,45,3,58.34276714
"1069",200,46,4,41.06759077
"1070",200,47,5,30.07901559
"1071",200,48,0,22.57025151
"1072",200,49,1,134.70163303
"1073",200,50,2,87.29787975
"1074",200,51,3,58.34289985
"1075",200,52,4,41.0676929
"1076",200,53,5,30.07909418
"1077",200,54,0,22.57031198
"1078",200,55,1,134.70167957
"1079",200,56,2,87.29791556
"1080",200,57,3,58.3429274
"1081",200,58,4,41.0677141
"1082",200,59,5,30.0791105
"1083",200,60,0,22.57032454
"1084",200,61,1,134.70168924
"1085",200,62,2,87.297923
"1086",200,63,3,58.34293313
"1087",200,64,4,41.06771851
"1088",200,65,5,30.07911389
"1089",200,66,0,22.57032715
"1090",200,67,1,134.70169124
"1091",200,68,2,87.29792454
"1092",200,69,3,58.34293432
"1093",200,70,4,41.06771942
"1094",200,71,5,30.07911459
"1095",200,72,6,22.57032769
"1096",200,0,0,0
"1097",200,1,1,148.8468177
"1098",200,2,2,89.5266089
"1099",200,3,3,62.21120015
"1100",200,4,4,47.18726722
"1101",200,5,5,37.37976817
"1102",200,6,0,30.23052032
"1103",200,7,1,173.54346536
"1104",200,8,2,109.80661366
"1105",200,9,3,78.91058575
"1106",200,10,4,60.95962332
"1107",200,11,5,48.74839665
"1108",200,12,0,39.61998406
"1109",200,13,1,181.30082427
"1110",200,14,2,116.21682552
"1111",200,15,3,84.20823413
"1112",200,16,4,65.3381293
"1113",200,17,5,52.36739591
"1114",200,18,0,42.61130622
"1115",200,19,1,183.77337589
"1116",200,20,2,118.2605962
"1117",200,21,3,85.89759257
"1118",200,22,4,66.73454012
"1119",200,23,5,53.52166133
"1120",200,24,0,43.56541707
"1121",200,25,1,184.56204058
"1122",200,26,2,118.91250405
"1123",200,27,3,86.43645782
"1124",200,28,4,67.17996477
"1125",200,29,5,53.88984827
"1126",200,30,0,43.86975952
"1127",200,31,1,184.81360935
"1128",200,32,2,119.12045022
"1129",200,33,3,86.60834566
"1130",200,34,4,67.32204687
"1131",200,35,5,54.00729301
"1132",200,36,0,43.96683908
"1133",200,37,1,184.89385509
"1134",200,38,2,119.18678117
"1135",200,39,3,86.66317468
"1136",200,40,4,67.36736841
"1137",200,41,5,54.04475569
"1138",200,42,0,43.99780565
"1139",200,43,1,184.91945199
"1140",200,44,2,119.20793951
"1141",200,45,3,86.68066411
"1142",200,46,4,67.38182514
"1143",200,47,5,54.05670559
"1144",200,48,0,44.00768341
"1145",200,49,1,184.92761693
"1146",200,50,2,119.21468863
"1147",200,51,3,86.68624292
"1148",200,52,4,67.38643657
"1149",200,53,5,54.06051739
"1150",200,54,0,44.01083424
"1151",200,55,1,184.93022139
"1152",200,56,2,119.21684147
"1153",200,57,3,86.68802245
"1154",200,58,4,67.38790753
"1155",200,59,5,54.06173328
"1156",200,60,0,44.01183929
"1157",200,61,1,184.93105216
"1158",200,62,2,119.21752819
"1159",200,63,3,86.68859009
"1160",200,64,4,67.38837674
"1161",200,65,5,54.06212113
"1162",200,66,0,44.01215988
"1163",200,67,1,184.93131717
"1164",200,68,2,119.21774724
"1165",200,69,3,86.68877116
"1166",200,70,4,67.3885264
"1167",200,71,5,54.06224484
"1168",200,72,6,44.01226215
"1169",200,0,0,0
"1170",200,1,1,136.7408768
"1171",200,2,2,85.92555309
"1172",200,3,3,53.2362485
"1173",200,4,4,39.70598684
"1174",200,5,5,33.28379118
"1175",200,6,0,29.30774986
"1176",200,7,1,163.01124728
"1177",200,8,2,109.61765915
"1178",200,9,3,74.64731261
"1179",200,10,4,59.0691742
"1180",200,11,5,50.79920226
"1181",200,12,0,45.15309254
"1182",200,13,1,177.34625237
"1183",200,14,2,122.58649238
"1184",200,15,3,86.38027684
"1185",200,16,4,69.68410251
"1186",200,17,5,60.40267242
"1187",200,18,0,53.84151059
"1188",200,19,1,185.20682759
"1189",200,20,2,129.69811706
"1190",200,21,3,92.81432098
"1191",200,22,4,75.5051322
"1192",200,23,5,65.6690992
"1193",200,24,0,58.60617873
"1194",200,25,1,189.51754509
"1195",200,26,2,133.59813593
"1196",200,27,3,96.34277163
"1197",200,28,4,78.69741636
"1198",200,29,5,68.55724534
"1199",200,30,0,61.21916356
"1200",200,31,1,191.8815844
"1201",200,32,2,135.73694769
"1202",200,33,3,98.27781404
"1203",200,34,4,80.44810315
"1204",200,35,5,70.14114059
"1205",200,36,0,62.65215793
"1206",200,37,1,193.17805459
"1207",200,38,2,136.90990068
"1208",200,39,3,99.33901758
"1209",200,40,4,81.40820385
"1210",200,41,5,71.00977072
"1211",200,42,0,63.43803208
"1212",200,43,1,193.88905708
"1213",200,44,2,137.55316468
"1214",200,45,3,99.92099667
"1215",200,46,4,81.93473675
"1216",200,47,5,71.48613989
"1217",200,48,0,63.86901671
"1218",200,49,1,194.27898104
"1219",200,50,2,137.90593989
"1220",200,51,3,100.24016236
"1221",200,52,4,82.22349496
"1222",200,53,5,71.74738759
"1223",200,54,0,64.10537488
"1224",200,55,1,194.49282095
"1225",200,56,2,138.0994069
"1226",200,57,3,100.41519742
"1227",200,58,4,82.38185412
"1228",200,59,5,71.8906596
"1229",200,60,0,64.23499711
"1230",200,61,1,194.61009385
"1231",200,62,2,138.205507
"1232",200,63,3,100.51118917
"1233",200,64,4,82.46870057
"1234",200,65,5,71.96923204
"1235",200,66,0,64.30608381
"1236",200,67,1,194.67440799
"1237",200,68,2,138.26369382
"1238",200,69,3,100.56383244
"1239",200,70,4,82.51632842
"1240",200,71,5,72.01232229
"1241",200,72,6,64.34506879
"1242",200,0,0,0
"1243",200,1,1,127.86784116
"1244",200,2,2,72.93986747
"1245",200,3,3,45.02081511
"1246",200,4,4,31.13992194
"1247",200,5,5,23.68471289
"1248",200,6,0,19.15470063
"1249",200,7,1,143.88903743
"1250",200,8,2,86.56635383
"1251",200,9,3,56.70232722
"1252",200,10,4,41.19028146
"1253",200,11,5,32.34573182
"1254",200,12,0,26.62383185
"1255",200,13,1,150.33236004
"1256",200,14,2,92.12553324
"1257",200,15,3,61.49897982
"1258",200,16,4,45.32911107
"1259",200,17,5,35.91699569
"1260",200,18,0,29.70537718
"1261",200,19,1,152.99134665
"1262",200,20,2,94.41990697
"1263",200,21,3,63.47873896
"1264",200,22,4,47.03739727
"1265",200,23,5,37.39103458
"1266",200,24,0,30.97728977
"1267",200,25,1,154.08884935
"1268",200,26,2,95.36691559
"1269",200,27,3,64.29588987
"1270",200,28,4,47.74249708
"1271",200,29,5,37.99944821
"1272",200,30,0,31.50227522
"1273",200,31,1,154.54184665
"1274",200,32,2,95.75779604
"1275",200,33,3,64.63317118
"1276",200,34,4,48.033529
"1277",200,35,5,38.25057263
"1278",200,36,0,31.71896444
"1279",200,37,1,154.72882254
"1280",200,38,2,95.91913303
"1281",200,39,3,64.77238498
"1282",200,40,4,48.15365323
"1283",200,41,5,38.35422494
"1284",200,42,0,31.80840351
"1285",200,43,1,154.80599737
"1286",200,44,2,95.98572532
"1287",200,45,3,64.82984587
"1288",200,46,4,48.20323485
"1289",200,47,5,38.39700772
"1290",200,48,0,31.84531974
"1291",200,49,1,154.83785149
"1292",200,50,2,96.01321148
"1293",200,51,3,64.85356301
"1294",200,52,4,48.2236998
"1295",200,53,5,38.41466643
"1296",200,54,0,31.86055702
"1297",200,55,1,154.85099937
"1298",200,56,2,96.02455647
"1299",200,57,3,64.86335233
"1300",200,58,4,48.23214676
"1301",200,59,5,38.42195511
"1302",200,60,0,31.86684624
"1303",200,61,1,154.85642619
"1304",200,62,2,96.02923914
"1305",200,63,3,64.86739289
"1306",200,64,4,48.23563327
"1307",200,65,5,38.42496354
"1308",200,66,0,31.86944214
"1309",200,67,1,154.85866613
"1310",200,68,2,96.03117193
"1311",200,69,3,64.86906065
"1312",200,70,4,48.23707233
"1313",200,71,5,38.42620527
"1314",200,72,6,31.8705136
"1315",200,0,0,0
"1316",200,1,1,268.09458605
"1317",200,2,2,165.82246069
"1318",200,3,3,114.71372337
"1319",200,4,4,89.83736412
"1320",200,5,5,75.11796865
"1321",200,6,0,64.84895569
"1322",200,7,1,324.96905796
"1323",200,8,2,216.11176342
"1324",200,9,3,159.37745818
"1325",200,10,4,129.60372682
"1326",200,11,5,110.57490781
"1327",200,12,0,96.49017055
"1328",200,13,1,353.21930454
"1329",200,14,2,241.34196616
"1330",200,15,3,181.91448301
"1331",200,16,4,149.73720169
"1332",200,17,5,128.56231834
"1333",200,18,0,112.56088562
"1334",200,19,1,367.57789274
"1335",200,20,2,254.17100942
"1336",200,21,3,193.37701056
"1337",200,22,4,159.97882203
"1338",200,23,5,137.71310113
"1339",200,24,0,120.73703085
"1340",200,25,1,374.88321558
"1341",200,26,2,260.69826337
"1342",200,27,3,199.20906775
"1343",200,28,4,165.18972682
"1344",200,29,5,142.36901099
"1345",200,30,0,124.89705666
"1346",200,31,1,378.60017233
"1347",200,32,2,264.01934082
"1348",200,33,3,202.17642959
"1349",200,34,4,167.84104602
"1350",200,35,5,144.73794808
"1351",200,36,0,127.01368712
"1352",200,37,1,380.4913684
"1353",200,38,2,265.70911267
"1354",200,39,3,203.68623016
"1355",200,40,4,169.19004339
"1356",200,41,5,145.94326878
"1357",200,42,0,128.09063363
"1358",200,43,1,381.45361337
"1359",200,44,2,266.56887252
"1360",200,45,3,204.45442022
"1361",200,46,4,169.87641639
"1362",200,47,5,146.55653877
"1363",200,48,0,128.63858652
"1364",200,49,1,381.94320585
"1365",200,50,2,267.00632034
"1366",200,51,3,204.84527711
"1367",200,52,4,170.22564458
"1368",200,53,5,146.86857197
"1369",200,54,0,128.91738623
"1370",200,55,1,382.19231165
"1371",200,56,2,267.22889482
"1372",200,57,3,205.04414601
"1373",200,58,4,170.4033327
"1374",200,59,5,147.02733519
"1375",200,60,0,129.05924018
"1376",200,61,1,382.31905726
"1377",200,62,2,267.34214123
"1378",200,63,3,205.14533097
"1379",200,64,4,170.49374082
"1380",200,65,5,147.10811429
"1381",200,66,0,129.1314158
"1382",200,67,1,382.38354572
"1383",200,68,2,267.39976127
"1384",200,69,3,205.19681411
"1385",200,70,4,170.53974069
"1386",200,71,5,147.14921488
"1387",200,72,6,129.16813892
"1388",200,0,0,0
"1389",200,1,1,167.70345825
"1390",200,2,2,142.3140174
"1391",200,3,3,105.52847853
"1392",200,4,4,81.78666057
"1393",200,5,5,66.50159953
"1394",200,6,0,55.80306969
"1395",200,7,1,215.34721664
"1396",200,8,2,183.34549042
"1397",200,9,3,141.01056881
"1398",200,10,4,112.52748755
"1399",200,11,5,93.15703156
"1400",200,12,0,78.92456124
"1401",200,13,1,235.4065005
"1402",200,14,2,200.74932215
"1403",200,15,3,156.110921
"1404",200,16,4,125.62939972
"1405",200,17,5,104.52504479
"1406",200,18,0,88.78816038
"1407",200,19,1,243.96478377
"1408",200,20,2,208.17503356
"1409",200,21,3,162.55394199
"1410",200,22,4,131.21977617
"1411",200,23,5,109.37561253
"1412",200,24,0,92.99682285
"1413",200,25,1,247.61648825
"1414",200,26,2,211.3434857
"1415",200,27,3,165.30309352
"1416",200,28,4,133.60511571
"1417",200,29,5,111.44528553
"1418",200,30,0,94.7926034
"1419",200,31,1,249.1746222
"1420",200,32,2,212.69542228
"1421",200,33,3,166.47612008
"1422",200,34,4,134.6229085
"1423",200,35,5,112.32838759
"1424",200,36,0,95.55883918
"1425",200,37,1,249.83945732
"1426",200,38,2,213.27227571
"1427",200,39,3,166.97663498
"1428",200,40,4,135.05718722
"1429",200,41,5,112.70519555
"1430",200,42,0,95.88578184
"1431",200,43,1,250.12313367
"1432",200,44,2,213.51841144
"1433",200,45,3,167.19019806
"1434",200,46,4,135.24248819
"1435",200,47,5,112.86597452
"1436",200,48,0,96.02528395
"1437",200,49,1,250.24417461
"1438",200,50,2,213.62343429
"1439",200,51,3,167.2813226
"1440",200,52,4,135.32155367
"1441",200,53,5,112.93457678
"1442",200,54,0,96.08480765
"1443",200,55,1,250.29582117
"1444",200,56,2,213.66824615
"1445",200,57,3,167.32020424
"1446",200,58,4,135.35528986
"1447",200,59,5,112.96384845
"1448",200,60,0,96.11020562
"1449",200,61,1,250.31785808
"1450",200,62,2,213.68736678
"1451",200,63,3,167.33679452
"1452",200,64,4,135.36968464
"1453",200,65,5,112.97633829
"1454",200,66,0,96.1210426
"1455",200,67,1,250.32726094
"1456",200,68,2,213.6955253
"1457",200,69,3,167.34387337
"1458",200,70,4,135.37582671
"1459",200,71,5,112.98166754
"1460",200,72,6,96.1256666
"1461",200,0,0,0
"1462",200,1,1,159.52394986
"1463",200,2,2,101.66385691
"1464",200,3,3,73.99319678
"1465",200,4,4,57.85171791
"1466",200,5,5,46.61698241
"1467",200,6,0,38.01614759
"1468",200,7,1,190.67179987
"1469",200,8,2,127.2318754
"1470",200,9,3,94.99698799
"1471",200,10,4,75.11170391
"1472",200,11,5,60.80257547
"1473",200,12,0,49.67579468
"1474",200,13,1,200.2556268
"1475",200,14,2,135.10960088
"1476",200,15,3,101.47239868
"1477",200,16,4,80.43445794
"1478",200,17,5,65.17786685
"1479",200,18,0,53.27228126
"1480",200,19,1,203.21193987
"1481",200,20,2,137.53969285
"1482",200,21,3,103.46993727
"1483",200,22,4,82.07643753
"1484",200,23,5,66.52757663
"1485",200,24,0,54.3817449
"1486",200,25,1,204.12392084
"1487",200,26,2,138.28934275
"1488",200,27,3,104.08615077
"1489",200,28,4,82.5829661
"1490",200,29,5,66.94394399
"1491",200,30,0,54.72399959
"1492",200,31,1,204.40525479
"1493",200,32,2,138.52059974
"1494",200,33,3,104.27624442
"1495",200,34,4,82.73922341
"1496",200,35,5,67.07238777
"1497",200,36,0,54.8295806
"1498",200,37,1,204.49204256
"1499",200,38,2,138.59193944
"1500",200,39,3,104.33488578
"1501",200,40,4,82.7874267
"1502",200,41,5,67.11201096
"1503",200,42,0,54.86215094
"1504",200,43,1,204.51881543
"1505",200,44,2,138.61394679
"1506",200,45,3,104.35297586
"1507",200,46,4,82.80229678
"1508",200,47,5,67.12423419
"1509",200,48,0,54.87219845
"1510",200,49,1,204.52707451
"1511",200,50,2,138.62073577
"1512",200,51,3,104.35855641
"1513",200,52,4,82.806884
"1514",200,53,5,67.12800489
"1515",200,54,0,54.87529798
"1516",200,55,1,204.52962232
"1517",200,56,2,138.62283007
"1518",200,57,3,104.36027793
"1519",200,58,4,82.8082991
"1520",200,59,5,67.12916811
"1521",200,60,0,54.87625414
"1522",200,61,1,204.53040829
"1523",200,62,2,138.62347614
"1524",200,63,3,104.360809
"1525",200,64,4,82.80873563
"1526",200,65,5,67.12952694
"1527",200,66,0,54.8765491
"1528",200,67,1,204.53065075
"1529",200,68,2,138.62367544
"1530",200,69,3,104.36097283
"1531",200,70,4,82.8088703
"1532",200,71,5,67.12963764
"1533",200,72,6,54.87664009
"1534",200,0,0,0
"1535",200,1,1,95.45518206
"1536",200,2,2,57.34332897
"1537",200,3,3,33.66653076
"1538",200,4,4,21.35042102
"1539",200,5,5,15.12223351
"1540",200,6,0,11.90260254
"1541",200,7,1,105.57141111
"1542",200,8,2,66.34921344
"1543",200,9,3,41.88608012
"1544",200,10,4,28.94679783
"1545",200,11,5,22.18545391
"1546",200,12,0,18.48910563
"1547",200,13,1,111.72174981
"1548",200,14,2,72.09594222
"1549",200,15,3,47.25728955
"1550",200,16,4,33.96772581
"1551",200,17,5,26.87924876
"1552",200,18,0,22.87721408
"1553",200,19,1,115.82413766
"1554",200,20,2,75.93123859
"1555",200,21,3,50.84289472
"1556",200,22,4,37.3199003
"1557",200,23,5,30.01319149
"1558",200,24,0,25.80713318
"1559",200,25,1,118.56331571
"1560",200,26,2,78.49209322
"1561",200,27,3,53.23703505
"1562",200,28,4,39.55817964
"1563",200,29,5,32.10575656
"1564",200,30,0,27.76347014
"1565",200,31,1,120.39229315
"1566",200,32,2,80.20200237
"1567",200,33,3,54.83562738
"1568",200,34,4,41.05270198
"1569",200,35,5,33.50298398
"1570",200,36,0,29.06973664
"1571",200,37,1,121.61352037
"1572",200,38,2,81.34372646
"1573",200,39,3,55.90302407
"1574",200,40,4,42.05061007
"1575",200,41,5,34.43592724
"1576",200,42,0,29.94194434
"1577",200,43,1,122.42894647
"1578",200,44,2,82.10606749
"1579",200,45,3,56.61573593
"1580",200,46,4,42.71692366
"1581",200,47,5,35.05886314
"1582",200,48,0,30.52432648
"1583",200,49,1,122.97341494
"1584",200,50,2,82.61509052
"1585",200,51,3,57.09162103
